id,full_sq,life_sq,kitch_sq,num_room,floor,max_floor,state,material,build_year,full_all,sub_area,salary,fixed_basket,rent_price_1room_eco,rent_price_2room_eco,rent_price_3room_eco,average_life_exp,price_doc
17669,58.0,30.0,12.0,2.0,6.0,6.0,2.0,1.0,1997.0,102618,Juzhnoe Butovo,61208.0,16041.58,32.96,40.95,49.32,76.7,8200000
17640,48.0,42.0,1.0,1.0,11.0,25.0,1.0,1.0,2014.0,247469,Nekrasovka,61208.0,16041.58,32.96,40.95,49.32,76.7,5313000
17658,27.0,12.0,5.0,1.0,2.0,9.0,2.0,1.0,1972.0,111023,Ochakovo-Matveevskoe,61208.0,16041.58,32.96,40.95,49.32,76.7,5800000
17672,39.0,17.0,8.0,1.0,14.0,17.0,3.0,1.0,2008.0,57107,Timirjazevskoe,61208.0,16041.58,32.96,40.95,49.32,76.7,5600000
17675,71.0,44.0,9.0,3.0,2.0,9.0,3.0,2.0,1983.0,73007,Begovoe,61208.0,16041.58,32.96,40.95,49.32,76.7,16600000
17677,77.0,45.0,10.0,3.0,9.0,14.0,3.0,1.0,1996.0,165727,Mar'ino,61208.0,16041.58,32.96,40.95,49.32,76.7,12300000
17652,84.0,45.0,10.0,3.0,11.0,16.0,2.0,1.0,1999.0,105663,Juzhnoe Tushino,61208.0,16041.58,32.96,40.95,49.32,76.7,11800000
17666,63.0,62.0,1.0,2.0,15.0,17.0,1.0,1.0,2015.0,17790,Poselenie Vnukovskoe,61208.0,16041.58,32.96,40.95,49.32,76.7,6950542
17660,60.0,42.0,6.0,3.0,7.0,9.0,3.0,1.0,1967.0,111023,Ochakovo-Matveevskoe,61208.0,16041.58,32.96,40.95,49.32,76.7,8900000
12290,36.0,17.0,10.0,1.0,2.0,17.0,2.0,1.0,2002.0,1716730,Birjulevo Vostochnoe,55485.2,15367.58,34.55,42.02,49.29,76.37,5500000
12289,33.0,18.0,6.0,1.0,6.0,9.0,2.0,1.0,1970.0,104410,Veshnjaki,55485.2,15367.58,34.55,42.02,49.29,76.37,4300000
12296,45.0,30.0,5.0,2.0,1.0,9.0,3.0,1.0,1971.0,78810,Koptevo,55485.2,15367.58,34.55,42.02,49.29,76.37,6900000
12274,37.0,19.0,9.0,1.0,1.0,22.0,2.0,1.0,1989.0,85721,Brateevo,55485.2,15367.58,34.55,42.02,49.29,76.37,1100000
12285,90.0,66.0,7.0,4.0,5.0,5.0,3.0,2.0,1928.0,116742,Tverskoe,55485.2,15367.58,34.55,42.02,49.29,76.37,32500000
12270,42.0,20.0,8.0,1.0,9.0,14.0,3.0,1.0,1990.0,221709,Krjukovo,55485.2,15367.58,34.55,42.02,49.29,76.37,4850000
12293,34.0,19.0,9.0,1.0,7.0,14.0,3.0,1.0,1970.0,60315,Severnoe Medvedkovo,55485.2,15367.58,34.55,42.02,49.29,76.37,6600000
12292,55.0,30.0,8.0,2.0,8.0,14.0,3.0,4.0,2007.0,100846,Dmitrovskoe,55485.2,15367.58,34.55,42.02,49.29,76.37,8400000
12299,45.0,30.0,5.0,2.0,2.0,5.0,2.0,1.0,1962.0,31167,Kuz'minki,55485.2,15367.58,34.55,42.02,49.29,76.37,6600000
12268,44.0,29.0,5.0,2.0,4.0,5.0,3.0,2.0,1960.0,78810,Koptevo,55485.2,15367.58,34.55,42.02,49.29,76.37,6650000
12266,47.0,30.0,6.0,2.0,8.0,12.0,3.0,1.0,1968.0,145576,Caricyno,55485.2,15367.58,34.55,42.02,49.29,76.37,6700000
12282,37.0,19.0,8.0,1.0,1.0,17.0,2.0,1.0,1993.0,21155,Mitino,55485.2,15367.58,34.55,42.02,49.29,76.37,5950000
12276,96.0,95.0,1.0,4.0,1.0,1.0,1.0,1.0,2014.0,21155,Mitino,55485.2,15367.58,34.55,42.02,49.29,76.37,12381038
12273,44.0,28.0,6.0,2.0,3.0,9.0,2.0,1.0,1970.0,104410,Veshnjaki,55485.2,15367.58,34.55,42.02,49.29,76.37,6450000
12286,37.0,18.0,8.0,1.0,2.0,17.0,3.0,1.0,1997.0,91100,Donskoe,55485.2,15367.58,34.55,42.02,49.29,76.37,7500000
12295,38.0,20.0,8.0,1.0,2.0,14.0,3.0,1.0,1986.0,85721,Brateevo,55485.2,15367.58,34.55,42.02,49.29,76.37,5050000
12279,31.0,18.0,5.0,1.0,5.0,5.0,2.0,5.0,1963.0,76670,Zjuzino,55485.2,15367.58,34.55,42.02,49.29,76.37,2000000
12275,90.0,90.0,8.0,4.0,3.0,8.0,3.0,2.0,1954.0,106445,Gagarinskoe,55485.2,15367.58,34.55,42.02,49.29,76.37,29000000
12271,51.0,51.0,1.0,2.0,3.0,17.0,1.0,1.0,2013.0,247469,Nekrasovka,55485.2,15367.58,34.55,42.02,49.29,76.37,5115198
12284,57.0,47.0,10.0,2.0,18.0,26.0,1.0,1.0,2013.0,21155,Mitino,55485.2,15367.58,34.55,42.02,49.29,76.37,8407969
12298,40.0,39.0,1.0,1.0,1.0,1.0,1.0,1.0,2014.0,5740,Poselenie Pervomajskoe,55485.2,15367.58,34.55,42.02,49.29,76.37,3003750
12301,38.0,19.0,9.0,1.0,5.0,14.0,2.0,1.0,1974.0,79576,Losinoostrovskoe,55485.2,15367.58,34.55,42.02,49.29,76.37,5650000
12303,55.0,35.0,7.0,2.0,3.0,8.0,3.0,2.0,1960.0,55590,Krasnosel'skoe,55485.2,15367.58,34.55,42.02,49.29,76.37,9850000
27692,65.0,32.0,12.0,2.0,4.0,18.0,1.0,6.0,2012.0,13890,Poselenie Sosenskoe,64310.0,18295.07,34.35,41.86,51.49,76.77,3290508
27696,41.0,27.0,5.0,2.0,2.0,9.0,3.0,2.0,1967.0,1452550,Bogorodskoe,64310.0,18295.07,34.35,41.86,51.49,76.77,7520000
27685,45.0,30.0,5.0,2.0,5.0,5.0,3.0,1.0,1960.0,102590,Danilovskoe,64310.0,18295.07,34.35,41.86,51.49,76.77,2000000
27683,42.0,18.0,9.0,1.0,25.0,25.0,3.0,4.0,2001.0,165727,Mar'ino,64310.0,18295.07,34.35,41.86,51.49,76.77,8000000
27693,38.0,19.0,10.0,1.0,7.0,16.0,3.0,1.0,2003.0,102618,Juzhnoe Butovo,64310.0,18295.07,34.35,41.86,51.49,76.77,5200000
27700,67.0,43.0,10.0,3.0,12.0,12.0,3.0,5.0,1975.0,130396,Cheremushki,64310.0,18295.07,34.35,41.86,51.49,76.77,14000000
27686,39.0,20.0,8.0,1.0,2.0,9.0,2.0,1.0,1996.0,21155,Mitino,64310.0,18295.07,34.35,41.86,51.49,76.77,7300000
27691,51.0,33.0,10.0,2.0,1.0,12.0,3.0,5.0,1970.0,1716730,Birjulevo Vostochnoe,64310.0,18295.07,34.35,41.86,51.49,76.77,7500000
27688,63.0,43.0,9.0,3.0,2.0,12.0,3.0,5.0,1969.0,94564,Golovinskoe,64310.0,18295.07,34.35,41.86,51.49,76.77,11500000
27697,52.0,35.0,6.0,3.0,4.0,9.0,3.0,1.0,1975.0,129207,Orehovo-Borisovo Juzhnoe,64310.0,18295.07,34.35,41.86,51.49,76.77,8190000
27701,75.0,49.0,10.0,3.0,5.0,9.0,3.0,2.0,1954.0,73148,Vojkovskoe,64310.0,18295.07,34.35,41.86,51.49,76.77,16000000
27694,74.0,43.0,12.0,3.0,9.0,17.0,3.0,1.0,2012.0,17790,Poselenie Vnukovskoe,64310.0,18295.07,34.35,41.86,51.49,76.77,4200000
17313,38.0,19.0,8.0,1.0,6.0,17.0,3.0,1.0,1987.0,125354,Chertanovo Severnoe,61208.0,16041.58,32.96,40.95,49.32,76.7,7400000
17320,54.0,32.0,9.0,2.0,14.0,17.0,3.0,1.0,1997.0,94561,Novokosino,61208.0,16041.58,32.96,40.95,49.32,76.7,8650000
17311,33.0,17.0,7.0,1.0,9.0,9.0,2.0,1.0,1968.0,123000,Kon'kovo,61208.0,16041.58,32.96,40.95,49.32,76.7,6680000
17314,40.0,20.0,8.0,1.0,11.0,14.0,3.0,1.0,1988.0,132349,Novo-Peredelkino,61208.0,16041.58,32.96,40.95,49.32,76.7,5550000
17321,112.0,63.0,11.0,3.0,13.0,24.0,1.0,4.0,2009.0,113897,Troparevo-Nikulino,61208.0,16041.58,32.96,40.95,49.32,76.7,16030300
17307,103.0,102.0,1.0,2.0,32.0,37.0,1.0,1.0,2014.0,175518,Rostokino,61208.0,16041.58,32.96,40.95,49.32,76.7,19205462
17312,64.0,54.0,10.0,2.0,10.0,24.0,1.0,4.0,2015.0,17790,Poselenie Vnukovskoe,61208.0,16041.58,32.96,40.95,49.32,76.7,7505546
17322,42.0,41.0,1.0,1.0,7.0,17.0,1.0,1.0,2015.0,13890,Poselenie Sosenskoe,61208.0,16041.58,32.96,40.95,49.32,76.7,5692200
17319,54.0,30.0,8.0,2.0,9.0,9.0,2.0,1.0,1978.0,157010,Ivanovskoe,61208.0,16041.58,32.96,40.95,49.32,76.7,2000000
17323,59.0,39.0,6.0,3.0,8.0,9.0,2.0,1.0,1968.0,157010,Ivanovskoe,61208.0,16041.58,32.96,40.95,49.32,76.7,8000000
17310,77.0,46.0,12.0,3.0,9.0,12.0,3.0,1.0,2003.0,89971,Ljublino,61208.0,16041.58,32.96,40.95,49.32,76.7,10700000
17308,38.0,38.0,8.0,1.0,11.0,17.0,1.0,4.0,2015.0,247469,Nekrasovka,61208.0,16041.58,32.96,40.95,49.32,76.7,4268000
21666,135.0,134.0,1.0,3.0,2.0,2.0,1.0,6.0,2014.0,6161,Poselenie Rogovskoe,61208.0,16134.39,34.83,43.11,52.81,76.7,6777768
21656,29.0,13.0,6.0,1.0,1.0,9.0,3.0,1.0,1977.0,68630,Lianozovo,61208.0,16134.39,34.83,43.11,52.81,76.7,5500000
21631,53.0,28.0,10.0,2.0,8.0,16.0,2.0,1.0,1977.0,26943,Mar'ina Roshha,61208.0,16134.39,34.83,43.11,52.81,76.7,11300000
21652,75.0,75.0,10.0,3.0,14.0,22.0,1.0,4.0,2013.0,17790,Poselenie Vnukovskoe,61208.0,16134.39,34.83,43.11,52.81,76.7,8068948
21653,31.0,31.0,0.0,1.0,5.0,5.0,1.0,1.0,2015.0,39873,Poselenie Shherbinka,61208.0,16134.39,34.83,43.11,52.81,76.7,2748138
21642,78.0,77.0,1.0,3.0,16.0,16.0,1.0,1.0,2014.0,76284,Nagatinskij Zaton,61208.0,16134.39,34.83,43.11,52.81,76.7,12470451
21633,33.0,17.0,7.0,1.0,1.0,10.0,3.0,1.0,1980.0,39873,Poselenie Shherbinka,61208.0,16134.39,34.83,43.11,52.81,76.7,4200000
21661,37.0,19.0,1.0,1.0,3.0,14.0,3.0,1.0,2006.0,102828,Kosino-Uhtomskoe,61208.0,16134.39,34.83,43.11,52.81,76.7,5700000
21655,46.0,45.0,1.0,1.0,5.0,16.0,1.0,1.0,2014.0,247469,Nekrasovka,61208.0,16134.39,34.83,43.11,52.81,76.7,4471700
21640,45.0,29.0,6.0,2.0,7.0,9.0,2.0,1.0,1967.0,123000,Kon'kovo,61208.0,16134.39,34.83,43.11,52.81,76.7,7800000
21649,44.0,28.0,6.0,2.0,9.0,9.0,3.0,1.0,1980.0,165727,Mar'ino,61208.0,16134.39,34.83,43.11,52.81,76.7,4650000
21638,82.0,48.0,8.0,3.0,9.0,14.0,2.0,1.0,1987.0,94561,Novokosino,61208.0,16134.39,34.83,43.11,52.81,76.7,12000000
21641,84.0,83.0,1.0,3.0,8.0,8.0,1.0,1.0,2015.0,13890,Poselenie Sosenskoe,61208.0,16134.39,34.83,43.11,52.81,76.7,9377280
21645,61.0,36.0,6.0,2.0,8.0,16.0,3.0,1.0,1973.0,28179,Basmannoe,61208.0,16134.39,34.83,43.11,52.81,76.7,13300000
21635,67.0,67.0,0.0,3.0,1.0,4.0,1.0,6.0,2015.0,2942,Poselenie Filimonkovskoe,61208.0,16134.39,34.83,43.11,52.81,76.7,4371028
21657,36.0,18.0,7.0,1.0,4.0,17.0,3.0,1.0,2009.0,102618,Juzhnoe Butovo,61208.0,16134.39,34.83,43.11,52.81,76.7,5000000
21648,56.0,55.0,1.0,2.0,3.0,19.0,1.0,1.0,2015.0,76284,Nagatinskij Zaton,61208.0,16134.39,34.83,43.11,52.81,76.7,8222642
21629,52.0,51.0,8.0,2.0,9.0,12.0,3.0,1.0,1981.0,156377,Strogino,61208.0,16134.39,34.83,43.11,52.81,76.7,10750000
21637,115.0,62.0,17.0,3.0,14.0,23.0,4.0,4.0,2008.0,28179,Basmannoe,61208.0,16134.39,34.83,43.11,52.81,76.7,45000000
21647,45.0,29.0,5.0,2.0,3.0,5.0,2.0,1.0,1964.0,118945,Vostochnoe Izmajlovo,61208.0,16134.39,34.83,43.11,52.81,76.7,6300000
21660,73.0,35.0,11.0,2.0,8.0,20.0,1.0,1.0,2012.0,76156,Nagatino-Sadovniki,61208.0,16134.39,34.83,43.11,52.81,76.7,8000000
21669,56.0,55.0,1.0,2.0,1.0,1.0,1.0,1.0,2016.0,76284,Nagatinskij Zaton,61208.0,16134.39,34.83,43.11,52.81,76.7,8222642
21634,64.0,44.0,9.0,3.0,11.0,12.0,3.0,1.0,1972.0,36154,Perovo,61208.0,16134.39,34.83,43.11,52.81,76.7,10900000
21659,79.0,44.0,12.0,3.0,17.0,17.0,3.0,1.0,2006.0,27992,Juzhnoe Medvedkovo,61208.0,16134.39,34.83,43.11,52.81,76.7,12500000
21672,42.0,20.0,10.0,1.0,9.0,18.0,1.0,2.0,2015.0,125354,Chertanovo Severnoe,61208.0,16134.39,34.83,43.11,52.81,76.7,6461184
21650,75.0,44.0,10.0,3.0,5.0,17.0,2.0,1.0,1992.0,76156,Nagatino-Sadovniki,61208.0,16134.39,34.83,43.11,52.81,76.7,14500000
21654,37.0,37.0,1.0,1.0,3.0,19.0,1.0,1.0,2014.0,39873,Poselenie Shherbinka,61208.0,16134.39,34.83,43.11,52.81,76.7,3125273
21671,72.0,43.0,9.0,3.0,14.0,17.0,3.0,1.0,1984.0,41504,Beskudnikovskoe,61208.0,16134.39,34.83,43.11,52.81,76.7,11400000
21663,50.0,30.0,8.0,2.0,5.0,10.0,3.0,1.0,1996.0,94561,Novokosino,61208.0,16134.39,34.83,43.11,52.81,76.7,3000000
21658,100.0,61.0,10.0,4.0,5.0,17.0,3.0,1.0,2003.0,102618,Juzhnoe Butovo,61208.0,16134.39,34.83,43.11,52.81,76.7,13990000
21668,58.0,33.0,10.0,2.0,13.0,20.0,1.0,1.0,2012.0,91100,Donskoe,61208.0,16134.39,34.83,43.11,52.81,76.7,6200000
19546,38.0,38.0,1.0,1.0,10.0,17.0,1.0,1.0,2014.0,247469,Nekrasovka,61208.0,16295.0,33.06,41.18,48.7,76.7,4640000
19564,73.0,73.0,0.0,2.0,11.0,11.0,1.0,1.0,2015.0,13890,Poselenie Sosenskoe,61208.0,16295.0,33.06,41.18,48.7,76.7,6682880
19582,45.0,13.0,9.0,1.0,4.0,9.0,1.0,4.0,2013.0,153248,Kotlovka,61208.0,16295.0,33.06,41.18,48.7,76.7,8015000
19542,32.0,17.0,7.0,1.0,5.0,9.0,2.0,5.0,1970.0,76284,Nagatinskij Zaton,61208.0,16295.0,33.06,41.18,48.7,76.7,6000000
19569,43.0,28.0,5.0,2.0,2.0,5.0,3.0,2.0,1960.0,80791,Horoshevskoe,61208.0,16295.0,33.06,41.18,48.7,76.7,7600000
19538,46.0,17.0,9.0,1.0,23.0,24.0,3.0,1.0,2004.0,89971,Ljublino,61208.0,16295.0,33.06,41.18,48.7,76.7,6400000
19581,33.0,18.0,6.0,1.0,3.0,9.0,2.0,1.0,1969.0,125354,Chertanovo Severnoe,61208.0,16295.0,33.06,41.18,48.7,76.7,6300000
19534,29.0,17.0,5.0,1.0,9.0,9.0,2.0,2.0,1969.0,122862,Izmajlovo,61208.0,16295.0,33.06,41.18,48.7,76.7,5550000
19558,62.0,32.0,12.0,2.0,7.0,14.0,2.0,1.0,2008.0,60315,Severnoe Medvedkovo,61208.0,16295.0,33.06,41.18,48.7,76.7,2000000
19584,64.0,64.0,1.0,2.0,3.0,17.0,1.0,1.0,2014.0,247469,Nekrasovka,61208.0,16295.0,33.06,41.18,48.7,76.7,6528000
19544,55.0,30.0,6.0,2.0,2.0,4.0,2.0,2.0,1890.0,142243,Lefortovo,61208.0,16295.0,33.06,41.18,48.7,76.7,1200000
19551,59.0,43.0,5.0,3.0,4.0,5.0,2.0,1.0,1963.0,130396,Cheremushki,61208.0,16295.0,33.06,41.18,48.7,76.7,5000000
19576,37.0,18.0,8.0,1.0,4.0,17.0,2.0,1.0,1988.0,94564,Golovinskoe,61208.0,16295.0,33.06,41.18,48.7,76.7,6600000
19556,68.0,35.0,10.0,2.0,5.0,17.0,3.0,4.0,2008.0,122862,Izmajlovo,61208.0,16295.0,33.06,41.18,48.7,76.7,2800000
19577,55.0,37.0,5.0,3.0,2.0,8.0,2.0,2.0,1962.0,102590,Danilovskoe,61208.0,16295.0,33.06,41.18,48.7,76.7,5000000
19540,64.0,63.0,1.0,2.0,10.0,10.0,1.0,1.0,2014.0,101982,Tekstil'shhiki,61208.0,16295.0,33.06,41.18,48.7,76.7,6528000
19580,65.0,39.0,7.0,3.0,11.0,14.0,2.0,1.0,1988.0,118945,Vostochnoe Izmajlovo,61208.0,16295.0,33.06,41.18,48.7,76.7,10300000
19568,33.0,17.0,9.0,1.0,10.0,12.0,3.0,1.0,1969.0,76156,Nagatino-Sadovniki,61208.0,16295.0,33.06,41.18,48.7,76.7,7000000
19535,77.0,31.0,14.0,2.0,13.0,16.0,1.0,1.0,2015.0,13890,Poselenie Sosenskoe,61208.0,16295.0,33.06,41.18,48.7,76.7,6760600
19548,92.0,92.0,8.0,4.0,16.0,22.0,3.0,1.0,2014.0,111874,Chertanovo Central'noe,61208.0,16295.0,33.06,41.18,48.7,76.7,17797720
19531,39.0,21.0,8.0,1.0,2.0,12.0,3.0,1.0,1977.0,68630,Lianozovo,61208.0,16295.0,33.06,41.18,48.7,76.7,5700000
19578,38.0,26.0,6.0,2.0,3.0,5.0,2.0,2.0,1962.0,83369,Rjazanskij,61208.0,16295.0,33.06,41.18,48.7,76.7,5500000
19574,104.0,103.0,1.0,3.0,9.0,9.0,1.0,1.0,2015.0,13890,Poselenie Sosenskoe,61208.0,16295.0,33.06,41.18,48.7,76.7,9159520
19541,77.0,49.0,10.0,3.0,10.0,16.0,3.0,1.0,2000.0,165727,Mar'ino,61208.0,16295.0,33.06,41.18,48.7,76.7,11800000
19575,72.0,72.0,1.0,3.0,9.0,12.0,1.0,1.0,2016.0,21819,Poselenie Desjonovskoe,61208.0,16295.0,33.06,41.18,48.7,76.7,5870065
19571,37.0,22.0,7.0,2.0,3.0,9.0,2.0,5.0,1966.0,91100,Donskoe,61208.0,16295.0,33.06,41.18,48.7,76.7,6800000
19583,56.0,38.0,6.0,3.0,9.0,9.0,3.0,1.0,1970.0,125354,Chertanovo Severnoe,61208.0,16295.0,33.06,41.18,48.7,76.7,9200000
19570,79.0,79.0,1.0,3.0,1.0,1.0,1.0,1.0,2014.0,221709,Krjukovo,61208.0,16295.0,33.06,41.18,48.7,76.7,8247200
19543,87.0,51.0,11.0,3.0,14.0,14.0,2.0,1.0,2003.0,111023,Ochakovo-Matveevskoe,61208.0,16295.0,33.06,41.18,48.7,76.7,13750000
19533,60.0,34.0,10.0,2.0,13.0,17.0,3.0,1.0,1999.0,89971,Ljublino,61208.0,16295.0,33.06,41.18,48.7,76.7,8550000
19560,53.0,30.0,8.0,2.0,5.0,12.0,3.0,1.0,1988.0,101982,Tekstil'shhiki,61208.0,16295.0,33.06,41.18,48.7,76.7,8400000
19565,34.0,31.0,0.0,1.0,23.0,24.0,1.0,1.0,2014.0,21155,Mitino,61208.0,16295.0,33.06,41.18,48.7,76.7,7048122
19562,64.0,44.0,7.0,3.0,4.0,9.0,3.0,1.0,1969.0,125354,Chertanovo Severnoe,61208.0,16295.0,33.06,41.18,48.7,76.7,9300000
19536,26.0,25.0,1.0,1.0,25.0,25.0,1.0,1.0,2015.0,21155,Mitino,61208.0,16295.0,33.06,41.18,48.7,76.7,6128966
26921,38.0,19.0,9.0,1.0,16.0,22.0,2.0,1.0,1984.0,38075,Silino,61208.0,16910.54,34.33,42.64,49.89,76.7,2000000
26934,45.0,29.0,5.0,2.0,2.0,5.0,3.0,1.0,1968.0,1318695,Vyhino-Zhulebino,61208.0,16910.54,34.33,42.64,49.89,76.7,6850000
26912,30.0,18.0,5.0,1.0,8.0,9.0,3.0,2.0,1973.0,1452550,Bogorodskoe,61208.0,16910.54,34.33,42.64,49.89,76.7,6300000
26954,39.0,19.0,9.0,1.0,2.0,14.0,3.0,1.0,1972.0,123000,Kon'kovo,61208.0,16910.54,34.33,42.64,49.89,76.7,7450000
26937,48.0,31.0,8.0,2.0,7.0,12.0,2.0,1.0,1967.0,115352,Nagornoe,61208.0,16910.54,34.33,42.64,49.89,76.7,8400000
26948,115.0,55.0,11.0,3.0,20.0,24.0,4.0,4.0,2007.0,153248,Kotlovka,61208.0,16910.54,34.33,42.64,49.89,76.7,27010000
26963,62.0,61.0,1.0,2.0,15.0,24.0,1.0,4.0,2015.0,17790,Poselenie Vnukovskoe,61208.0,16910.54,34.33,42.64,49.89,76.7,7426936
26969,44.0,29.0,5.0,3.0,3.0,5.0,3.0,1.0,1962.0,65972,Ostankinskoe,61208.0,16910.54,34.33,42.64,49.89,76.7,8800000
26971,38.0,20.0,10.0,1.0,16.0,22.0,2.0,1.0,1988.0,165727,Mar'ino,61208.0,16910.54,34.33,42.64,49.89,76.7,6500000
26944,82.0,48.0,8.0,3.0,6.0,7.0,4.0,1.0,1995.0,21155,Mitino,61208.0,16910.54,34.33,42.64,49.89,76.7,13700000
26939,100.0,69.0,9.0,4.0,6.0,7.0,4.0,2.0,1960.0,76156,Nagatino-Sadovniki,61208.0,16910.54,34.33,42.64,49.89,76.7,17000000
26910,59.0,43.0,6.0,3.0,4.0,9.0,3.0,1.0,1975.0,111874,Chertanovo Central'noe,61208.0,16910.54,34.33,42.64,49.89,76.7,3000000
26905,32.0,18.0,6.0,1.0,1.0,9.0,2.0,1.0,1976.0,48439,Zjablikovo,61208.0,16910.54,34.33,42.64,49.89,76.7,5400000
26959,37.0,22.0,7.0,2.0,4.0,9.0,2.0,5.0,1962.0,96959,Levoberezhnoe,61208.0,16910.54,34.33,42.64,49.89,76.7,2000000
26958,46.0,18.0,11.0,1.0,15.0,17.0,1.0,6.0,2013.0,13890,Poselenie Sosenskoe,61208.0,16910.54,34.33,42.64,49.89,76.7,2954879
26920,103.0,102.0,1.0,1.0,20.0,20.0,1.0,1.0,2015.0,57999,Presnenskoe,61208.0,16910.54,34.33,42.64,49.89,76.7,35857032
26918,39.0,21.0,8.0,1.0,13.0,14.0,3.0,1.0,1989.0,38075,Silino,61208.0,16910.54,34.33,42.64,49.89,76.7,5200000
26938,57.0,42.0,5.0,3.0,1.0,9.0,2.0,2.0,1965.0,64317,Lomonosovskoe,61208.0,16910.54,34.33,42.64,49.89,76.7,7250000
26906,33.0,33.0,10.0,1.0,7.0,17.0,1.0,4.0,2017.0,7341,Poselenie Moskovskij,61208.0,16910.54,34.33,42.64,49.89,76.7,4315294
26941,52.0,30.0,9.0,2.0,2.0,17.0,1.0,1.0,2013.0,247469,Nekrasovka,61208.0,16910.54,34.33,42.64,49.89,76.7,5014900
26923,64.0,64.0,10.0,2.0,16.0,17.0,1.0,1.0,2015.0,9553,Poselenie Voskresenskoe,61208.0,16910.54,34.33,42.64,49.89,76.7,7112460
26907,207.0,93.0,17.0,4.0,9.0,10.0,3.0,2.0,1998.0,47245,Meshhanskoe,61208.0,16910.54,34.33,42.64,49.89,76.7,50000000
26970,29.0,17.0,5.0,1.0,2.0,5.0,3.0,2.0,1961.0,1318695,Vyhino-Zhulebino,61208.0,16910.54,34.33,42.64,49.89,76.7,5500000
26932,55.0,54.0,1.0,2.0,14.0,17.0,1.0,1.0,2015.0,21819,Poselenie Desjonovskoe,61208.0,16910.54,34.33,42.64,49.89,76.7,5122364
26927,41.0,41.0,10.0,1.0,3.0,20.0,1.0,1.0,2014.0,21819,Poselenie Desjonovskoe,61208.0,16910.54,34.33,42.64,49.89,76.7,4697387
26946,36.0,22.0,7.0,2.0,5.0,9.0,2.0,5.0,1965.0,41504,Beskudnikovskoe,61208.0,16910.54,34.33,42.64,49.89,76.7,6200000
26967,39.0,19.0,8.0,1.0,7.0,17.0,2.0,1.0,1985.0,85721,Brateevo,61208.0,16910.54,34.33,42.64,49.89,76.7,6100000
26957,46.0,30.0,6.0,2.0,9.0,9.0,3.0,1.0,1968.0,145576,Caricyno,61208.0,16910.54,34.33,42.64,49.89,76.7,7200000
26962,38.0,19.0,10.0,1.0,13.0,16.0,2.0,5.0,1977.0,90114,Teplyj Stan,61208.0,16910.54,34.33,42.64,49.89,76.7,7200000
26915,37.0,19.0,8.0,1.0,5.0,16.0,2.0,1.0,1977.0,86206,Bibirevo,61208.0,16910.54,34.33,42.64,49.89,76.7,4100000
26973,52.0,30.0,8.0,2.0,4.0,17.0,3.0,1.0,1983.0,60315,Severnoe Medvedkovo,61208.0,16910.54,34.33,42.64,49.89,76.7,9300000
26950,35.0,19.0,9.0,1.0,8.0,16.0,2.0,5.0,1978.0,90114,Teplyj Stan,61208.0,16910.54,34.33,42.64,49.89,76.7,6400000
26933,77.0,46.0,10.0,3.0,2.0,17.0,3.0,1.0,1987.0,94561,Novokosino,61208.0,16910.54,34.33,42.64,49.89,76.7,5000000
26919,44.0,29.0,5.0,2.0,5.0,5.0,3.0,2.0,1962.0,122862,Izmajlovo,61208.0,16910.54,34.33,42.64,49.89,76.7,7500000
26922,55.0,55.0,10.0,2.0,13.0,17.0,1.0,1.0,2016.0,21819,Poselenie Desjonovskoe,61208.0,16910.54,34.33,42.64,49.89,76.7,5406662
26947,62.0,61.0,1.0,2.0,3.0,17.0,1.0,1.0,2015.0,17790,Poselenie Vnukovskoe,61208.0,16910.54,34.33,42.64,49.89,76.7,6478081
26940,77.0,76.0,1.0,2.0,19.0,19.0,1.0,1.0,2014.0,116742,Tverskoe,61208.0,16910.54,34.33,42.64,49.89,76.7,5875208
26904,43.0,27.0,5.0,2.0,2.0,5.0,2.0,2.0,1967.0,94564,Golovinskoe,61208.0,16910.54,34.33,42.64,49.89,76.7,7000000
26949,45.0,27.0,5.0,2.0,9.0,9.0,3.0,1.0,1974.0,86206,Bibirevo,61208.0,16910.54,34.33,42.64,49.89,76.7,7850000
26931,45.0,29.0,5.0,2.0,4.0,5.0,2.0,2.0,1961.0,89971,Ljublino,61208.0,16910.54,34.33,42.64,49.89,76.7,6350000
26942,38.0,19.0,9.0,1.0,6.0,14.0,3.0,1.0,1997.0,101982,Tekstil'shhiki,61208.0,16910.54,34.33,42.64,49.89,76.7,7500000
26952,30.0,18.0,5.0,1.0,2.0,9.0,2.0,2.0,1966.0,100846,Dmitrovskoe,61208.0,16910.54,34.33,42.64,49.89,76.7,4200000
26943,40.0,19.0,10.0,1.0,18.0,24.0,3.0,1.0,2006.0,102828,Kosino-Uhtomskoe,61208.0,16910.54,34.33,42.64,49.89,76.7,6300000
26976,44.0,29.0,5.0,2.0,2.0,5.0,3.0,2.0,1964.0,12327,Gol'janovo,61208.0,16910.54,34.33,42.64,49.89,76.7,3000000
26909,34.0,14.0,7.0,1.0,10.0,14.0,2.0,1.0,1997.0,37807,Savelki,61208.0,16910.54,34.33,42.64,49.89,76.7,4600000
26982,61.0,34.0,10.0,2.0,18.0,22.0,3.0,1.0,2011.0,91100,Donskoe,61208.0,16910.54,34.33,42.64,49.89,76.7,5000000
26908,77.0,50.0,9.0,3.0,1.0,17.0,3.0,1.0,2001.0,1362363,Akademicheskoe,61208.0,16910.54,34.33,42.64,49.89,76.7,15500000
